name,ra,dec,time,fluence
4B 911004,349.74,62.95,48533.06053,1.05E-06
4B 920419-,85.52,63.29,48731.83804,1.37E-06
GRB 980406,176.43,63.33,50909.45677,NaN
4B 931230,239.8,63.59,49351.85197,1.59E-07
4B 940213,349.54,63.71,49396.51304,NaN
4B 940413-,216.98,63.78,49455.59126,4.46E-07
4B 921029-,128.61,63.81,48924.76173,1.93E-06
4B 930425-,257.83,63.82,49102.62139,1.98E-07
4B 920114,244.13,63.89,48635.72484,2.72E-08
4B 950714,29,64.03,49912.07161,3.70E-07
4B 940708-,214.06,64.27,49541.60474,NaN
4B 931013-,44.42,64.28,49273.71923,4.52E-07
4B 951120-,89.87,64.32,50041.35798,NaN
4B 940301,103.51,64.35,49412.84071,2.80E-05
4B 950413,261.26,64.37,49820.62729,5.03E-07
4B 950904-,169.52,64.42,49964.32154,NaN
GRB 000126-,136.87,64.49,51569.55684,3.59E-08
4B 921030-,141.78,64.51,48925.98517,NaN
GRB 971225,265.12,64.65,50807.75039,8.91E-07
4B 910809-,281.96,64.74,48477.8165,0.000001837
4B 960601-,5.57,64.8,50235.75898,1.05E-07
4B 960615-,237.37,64.82,50249.17155,3.95E-08
4B 930204-,121.64,64.83,49022.52536,NaN
4B 930219-,21.5,65,49037.13936,7.80E-08
4B 931103-,87.88,65.05,49294.68452,NaN
GRB 000228,236.52,65.16,51602.14242,NaN
4B 920308-,84.44,65.25,48689.20538,8.24E-06
4B 931006,66.31,65.28,49266.89711,NaN
4B 930916-,280.71,65.39,49246.8468,0.000050568
4B 951112-,98.83,65.42,50033.58489,2.20E-08
GRB 981111-,110.88,65.59,51128.28033,9.26E-07
4B 960824,351.24,65.67,50319.07073,0.000005786
GRB 990507-,137.56,65.9,51305.82563,3.74E-07
GRB 000220,182.04,65.95,51594.19775,9.25E-08
4B 910620-,65.81,65.97,48427.76584,4.99E-08
GRB 990302,255.63,66.03,51239.31162,1.45E-07
4B 911120-,6.69,66.04,48580.32847,1.30E-08
4B 920816,241.71,66.16,48850.30251,2.65E-06
GRB 971214,180.83,66.21,50796.9727,3.14E-06
4B 960209,358.22,66.38,50122.86374,7.42E-08
4B 931205-,15.56,66.49,49326.6249,4.01E-06
4B 941109,36.62,66.59,49665.00043,6.94E-07
GRB 970809-,183.93,66.83,50669.1152,2.28E-07
4B 920227-,68.36,66.84,48679.25059,4.49E-07
4B 920628-,296.3,66.85,48801.37617,NaN
4B 920418,156.97,66.88,48730.92147,NaN
4B 960321,7.56,67.05,50163.88288,NaN
GRB 961030,276.74,67.13,50386.59084,2.31E-07
GRB 000408-,138.51,67.22,51642.1082,NaN
4B 960409-,224.62,67.28,50182.51118,8.88E-07
4B 920925-,160.26,67.38,48890.90644,0.000001368
4B 940506,349.61,67.5,49478.85129,1.48E-08
4B 911119-,42.43,67.77,48579.27016,7.63E-07
4B 921202,189.85,67.93,48958.25863,NaN
GRB 980213-,251.84,68.09,50857.69865,0.000001053
4B 960804-,218.67,68.2,50299.97842,1.84E-06
GRB 000204,345.96,68.23,51578.2658,NaN
GRB 000415-,175.47,68.27,51649.01123,NaN
GRB 990329,72.44,68.34,51266.95577,0.000000417
GRB 970313,133.03,68.6,50520.74955,1.36E-07
GRB 970510-,284.88,68.66,50578.11955,5.91E-08
4B 940127,337.91,68.75,49379.39774,NaN
GRB 990822-,23.3,68.77,51412.79673,0.000001653
4B 930203-,150.84,68.81,49021.42748,NaN
GRB 970317-,111.75,68.9,50524.97254,1.00E-06
4B 920801,157.86,68.9,48835.05325,0.000007807
GRB 970820,95.21,68.93,50680.23403,7.90E-07
4B 920411-,278.97,68.98,48723.41428,NaN
GRB 990308-,48.19,69.21,51245.12839,1.79E-06
4B 950901-,264.2,69.35,49961.98571,1.33E-08
GRB 000415-,134.85,69.42,51649.36158,0.00000265
GRB 990430,299.15,69.54,51298.29995,NaN
4B 951111,31.41,69.55,50032.89778,0.00000071
4B 911027-,358.18,69.62,48556.07305,2.10E-07
GRB 970219,328.02,69.91,50498.27641,1.81E-07
4B 920505,45.37,69.94,48747.91307,1.18E-06
4B 931126-,157.28,70.08,49317.19915,0.000000477
GRB 990308-,64.72,70.1,51245.82471,3.86E-07
4B 951208-,353,70.15,50059.22704,7.89E-07
GRB 970503,170.66,70.18,50571.24039,3.66E-08
4B 911022,123.91,70.34,48551.17637,0.000000495
GRB 000104-,223.24,70.39,51547.60153,0.000000357
4B 930106-,252.71,70.52,48993.58084,NaN
GRB 971029-,243.03,70.63,50750.70004,NaN
4B 920409,244.97,71,48721.18192,NaN
4B 930203-,318.99,71.46,49021.04365,3.98E-09
4B 940414-,216.36,71.57,49456.38692,NaN
4B 910512,90.86,71.58,48388.63553,1.27E-08
GRB 980112-,40.51,71.64,50825.32644,NaN
GRB 990903,337.02,71.73,51424.80204,3.40E-07
GRB 000424-,233.06,71.8,51658.37808,1.18E-06
GRB 990915,97.1,71.87,51436.96901,4.07E-05
4B 950914-,313.6,72.39,49974.16737,NaN
GRB 000301,3.69,72.68,51604.10688,NaN
4B 930601-,185.29,72.7,49139.84007,1.21E-07
4B 930503-,50.28,72.72,49110.7067,1.21E-07
4B 911001,250.75,73.2,48530.3724,0.000000336
4B 920711-,276.54,73.38,48814.67292,NaN
4B 940907,94.87,73.47,49602.35111,2.26E-07
4B 960416,66.85,73.6,50189.17291,2.96E-07
4B 911027-,127.22,74.12,48556.43878,4.12E-07
GRB 960927,199.56,74.13,50353.15785,4.98E-06
4B 920113,91.75,74.16,48634.86966,2.41E-07
4B 931023,4.19,74.17,49283.17628,0.000001059
GRB 980315-,180.09,74.62,50887.51683,4.42E-08
GRB 990730-,141.36,74.8,51389.79113,4.17E-07
4B 951119-,11.15,74.96,50040.06459,NaN
4B 960607-,48.43,75.1,50241.90365,1.27E-05
4B 931217,0.76,75.3,49338.5074,1.54E-06
4B 911123-,51.78,75.52,48583.18365,3.85E-07
GRB 991109,276.86,75.57,51491.76023,NaN
4B 940623-,108.37,75.78,49526.78222,1.75E-05
4B 920503-,206,75.9,48745.36561,NaN
GRB 990508,227.21,75.98,51306.73143,3.54E-08
GRB 980611-,278.62,76.05,50975.23702,3.54E-06
GRB 000418,69.8,76.15,51652.89603,4.03E-07
GRB 980519,356.1,76.3,50952.51404,0.00000236
4B 960805,186.03,76.36,50300.89522,4.35E-07
GRB 990103,140.07,76.39,51181.40946,2.03E-07
GRB 971120,155.76,76.41,50772.89926,1.92E-07
GRB 000517,107.98,76.74,51681.23368,NaN
GRB 960912-,95.14,76.86,50338.58157,0.000003675
4B 960210,232.3,77.01,50123.40738,7.06E-07
4B 920617-,37.66,77.51,48790.22698,6.20E-06
GRB 000221,125.76,77.7,51595.98553,0.000007454
GRB 971208,356.46,77.94,50790.32514,4.33E-05
4B 930514-,281.92,78.03,49121.01825,NaN
GRB 991101-,259.37,78.12,51483.63057,5.88E-06
4B 940811,75.8,78.23,49575.39514,6.75E-08
GRB 961226,21.04,78.25,50443.24365,0.000001297
GRB 980919,309.29,78.29,51075.81174,NaN
GRB 971122-,300.49,78.47,50774.89527,NaN
GRB 970928,168.3,78.63,50719.09847,1.39E-07
4B 950509-,302.74,78.82,49846.53455,NaN
4B 930701-,314.87,78.94,49169.92539,3.89E-07
4B 920731,202.41,79.08,48834.7856,NaN
GRB 990703,175.28,79.23,51362.45647,8.52E-07
4B 960220,175.65,79.54,50133.88489,1.45E-07
GRB 961009-,94.04,80.06,50365.38835,0.000004199
GRB 980124-,272.22,80.3,50837.27399,0.000025897
4B 950808,149.7,80.36,49937.15017,1.32E-06
4B 920305-,134.38,80.52,48686.41868,3.12E-06
GRB 000401,296.29,80.6,51635.89578,0.00000118
GRB 970508,132.41,80.62,50576.90401,9.90E-07
4B 960531-,180,80.77,50234.3727,0.000000723
GRB 000409,264.37,80.82,51643.62535,NaN
4B 910518-,285.85,80.82,48394.14272,1.01E-07
4B 930622-,249,80.85,49160.20312,NaN
4B 931128-,293.33,80.88,49319.32824,1.13E-06
4B 941031-,66.19,81.15,49656.03267,6.72E-08
4B 921113,151.56,81.29,48939.01768,NaN
4B 940318,165.68,81.29,49429.33536,NaN
4B 910709,172.77,81.67,48446.48151,1.44E-06
GRB 970815,234.49,81.7,50675.50491,0.00000371
4B 940210,152.29,82.13,49393.80089,6.39E-06
GRB 980426-,96.06,82.19,50929.72862,NaN
4B 960707-,320.95,82.51,50271.42824,8.13E-07
4B 940425-,280.84,82.99,49467.69799,NaN
GRB 971004-,324.43,83.29,50725.82339,5.51E-08
GRB 970507,89.22,83.48,50575.70954,1.51E-07
4B 940515-,111.32,83.93,49487.72411,1.24E-07
GRB 000219,274.16,84.14,51593.68045,NaN
4B 951128-,43.21,84.22,50049.90965,NaN
4B 950207-,169.33,84.3,49755.03219,0.000001195
4B 950506,335.8,84.34,49843.97584,0.000000585
4B 930113-,42.11,84.41,49000.64652,1.38E-08
4B 930201-,188.79,84.74,49019.57746,2.29E-07
4B 940120-,146.75,85.06,49372.52219,0.00000102
4B 960713-,169.29,85.45,50277.8233,9.68E-07
GRB 970331,212.08,85.72,50538.89258,4.21E-08
4B 930313,35.8,86.06,49059.45596,4.82E-07
4B 941113,197.82,86.19,49669.13429,3.90E-08
4B 950221-,204.22,86.8,49769.98843,3.50E-08
4B 921008,257.61,87.18,48903.88029,0.00000659
4B 951003,39.82,87.25,49993.38796,NaN
4B 940716-,127.19,88.1,49549.54298,9.24E-07
