name,time,ra,dec,redshift,fluence
GRB 011101,52214.40225,,,,0.000022
GRB 011101,52214.40225,,,,0.000022
GRB 011103A,52216.74853,,,,
GRB 011103A,52216.74853,,,,
GRB 011103B,52216.93774,,,,
GRB 011104A,52217.27861,,,,
GRB 011104B,52217.41811,,,,
GRB 011111,52224.76671,,,,
GRB 011112,52225.49306,,,,
GRB 011115,52228.84465,,,,
GRB 011115,52228.84465,,,,
GRB 011116,52229.14938,,,,
GRB 011118,52231.98528,,,,
GRB 011121A,52234.78275,,,0.36,
GRB 011121B,52234.86914,,,,
GRB 011125,52238.43184,,,,
GRB 011127,52240.27553,,,,
GRB 011128,52241.75103,,,,
GRB 011129,52242.07574,,,,
GRB 011130,52243.2636,,,,0.000000079
GRB 011205,52248.98152,,,,
GRB 011208,52251.52352,,,,
GRB 011210,52253.18182,,,,
GRB 011212,52255.16924,,,,0.00000023
GRB 011214,52257.82528,,,,
GRB 011216,52259.12181,,,,0.0000012
GRB 011216,52259.12181,,,,0.0000012
GRB 011221,52264.05625,,,,
GRB 011222,52265.29895,,,,
GRB 011224A,52267.02201,,,,
GRB 011224B,52267.9452,,,,
GRB 011225,52268.833,,,,
GRB 011228,52271.97171,,,,
GRB 020102,52276.3902,,,,
GRB 020106,52280.87958,,,,
GRB 020113A,52287.08625,,,,0.00000133
GRB 020113A,52287.08625,,,,0.00000133
GRB 020113B,52287.46025,,,,
GRB 020114,52288.11876,,,,
GRB 020114,52288.11878,,,,
GRB 020116A,52290.8664,,,,
GRB 020116A,52290.8664,,,,
GRB 020116B,52290.91165,,,,
GRB 020116B,52290.91166,,,,
GRB 020117,52291.53136,,,,0.00027
GRB 020117,52291.53135,,,,0.00027
GRB 020118,52292.24095,,,,
GRB 020119A,52293.00692,,,,
GRB 020119B,52293.18556,,,,
GRB 020124,52298.44531,,,,0.0000068
GRB 020125,52299.15582,,,,
GRB 020126A,52300.06848,,,,
GRB 020126B,52300.30252,,,,
GRB 020127A,52301.29669,,,,
GRB 020127B,52301.87321,,,,0.00000091
GRB 020128,52302.0838,,,,
GRB 020129A,52303.09736,,,,
GRB 020129B,52303.69185,,,,
GRB 020201A,52306.49924,,,,0.0000028
GRB 020201B,52306.93628,,,,
GRB 020204A,52309.08064,,,,
GRB 020204B,52309.89134,,,,
GRB 020208,52313.25123,,,,
GRB 020209,52314.32638,,,,
GRB 020212A,52317.9481,,,,
GRB 020212B,52317.98058,,,,
GRB 020214,52319.78447,,,,0.000093
GRB 020214,52319.78447,,,,0.000093
GRB 020215A,52320.34633,,,,
GRB 020215B,52320.775,,,,
GRB 020216,52321.8887,,,,
GRB 020217,52322.52782,,,,
GRB 020218A,52323.36184,,,,
GRB 020218B,52323.82583,,,,
GRB 020221,52326.33887,,,,
GRB 020221,52326.33861,,,,
GRB 020222A,52327.09683,,,,
GRB 020222B,52327.46894,,,,
GRB 020224,52329.49688,,,,
GRB 020226,52331.67618,,,,
GRB 020302,52335.51642,,,,
GRB 020303,52336.94954,,,,
GRB 020304A,52337.04337,,,,
GRB 020304B,52337.59716,,,,
GRB 020305,52338.49682,,,,0.0000104
GRB 020306A,52339.53578,,,,
GRB 020306B,52339.79029,,,,0.0000047
GRB 020309,52342.29042,,,,
GRB 020310A,52343.0658,,,,
GRB 020310B,52343.21104,,,,
GRB 020310C,52343.23061,,,,
GRB 020311,52344.05662,,,,
GRB 020312,52345.79664,,,,
GRB 020313,52346.05402,,,,
GRB 020313,52346.05406,,,,
GRB 020314,52347.62387,,,,
GRB 020315,52348.6547,,,,
GRB 020317A,52350.76073,,,,0.00000017
GRB 020317B,52350.82293,,,,
GRB 020318,52351.81895,,,,
GRB 020321A,52354.18106,,,,
GRB 020321B,52354.19221,,,,
GRB 020322,52355.16084,,,1.8,
GRB 020326,52359.45351,,,,0.00000093
GRB 020326,52359.4535,,,,0.00000093
GRB 020327,52360.10149,,,,
GRB 020330,52363.29458,,,,
GRB 020331A,52364.41588,,,,
GRB 020331B,52364.43289,,,,
GRB 020331C,52364.68922,,,,0.0000045
GRB 020331D,52364.70631,,,,
GRB 020402A,52366.06448,,,,
GRB 020402B,52366.32958,,,,
GRB 020402C,52366.42659,,,,
GRB 020403,52367.63175,,,,
GRB 020404,52368.42659,,,,
GRB 020405A,52369.02887,,,2.1,
GRB 020405B,52369.76138,,,,
GRB 020406,52370.76398,,,,
GRB 020407A,52371.06179,,,,
GRB 020407B,52371.17682,,,,
GRB 020408,52372.91751,,,,
GRB 020409A,52373.02615,,,,
GRB 020409B,52373.54274,,,,
GRB 020409C,52373.88293,,,,
GRB 020411A,52375.66667,,,,
GRB 020411B,52375.89685,,,,
GRB 020411C,52375.95424,,,,
GRB 020412,52376.95424,,,,
GRB 020413A,52377.56726,,,,
GRB 020413B,52377.68074,,,,
GRB 020414,52378.93443,,,,
GRB 020415,52379.1172,,,,
GRB 020417,52381.23405,,,,
GRB 020418A,52382.36013,,,,
GRB 020418B,52382.7383,,,,0.0000139
GRB 020418B,52382.7383,,,,0.0000139
GRB 020419,52383.76715,,,,
GRB 020420,52384.93914,,,,
GRB 020422,52386.48267,,,,
GRB 020423,52387.94567,,,,
GRB 020426,52390.99735,,,,
GRB 020426,52390.9974,,,,
GRB 020429,52393.03398,,,,
GRB 020430A,52394.01862,,,,
GRB 020430B,52394.89027,,,,
GRB 020504A,52398.64624,,,,
GRB 020504A,52398.64624,,,,
GRB 020504B,52398.67111,,,,
GRB 020508A,52402.17154,,,,
GRB 020508A,52402.17154,,,,
GRB 020508B,52402.8624,,,,
GRB 020509,52403.00086,,,,
GRB 020509,52403.00086,,,,
GRB 020519,52413.62072,,,,
GRB 020521,52415.94466,,,,
GRB 020524,52418.09221,,,,
GRB 020525A,52419.15826,,,,
GRB 020525B,52419.18535,,,,0.000002
GRB 020525B,52419.18535,,,,0.000002
GRB 020525C,52419.23338,,,,
GRB 020527,52421.22029,,,,
GRB 020529A,52423.11534,,,,
GRB 020529B,52423.16199,,,,
GRB 020529C,52423.31928,,,,
GRB 020530,52424.72389,,,,
GRB 020531,52425.01826,,,1,0.00000115
GRB 020602A,52427.43188,,,,
GRB 020602B,52427.72952,,,,0.0000011
GRB 020602B,52427.72951,,,,0.0000011
GRB 020603,52428.74345,,,,
GRB 020604,52429.59286,,,,
GRB 020607,52432.9153,,,,
GRB 020608,52433.44015,,,,
GRB 020609,52434.02021,,,,
GRB 020610,52435.15001,,,,
GRB 020615A,52440.18311,,,,
GRB 020615B,52440.75167,,,,
GRB 020618,52443.80823,,,,
GRB 020620,52445.54039,,,,
GRB 020623,52448.18267,,,,
GRB 020625A,52450.20402,,,,
GRB 020625B,52450.47626,,,,0.00000015
GRB 020627,52452.77234,,,,
GRB 020629A,52454.39566,,,,
GRB 020629B,52454.87648,,,,
GRB 020630A,52455.27601,,,,
GRB 020630B,52455.33253,,,,
GRB 020702,52457.66272,,,,
GRB 020705,52460.42389,,,,
GRB 020706,52461.14615,,,,
GRB 020706,52461.14615,,,,
GRB 020707,52462.52878,,,,
GRB 020708A,52463.19041,,,,
GRB 020708B,52463.8923,,,,
GRB 020709,52464.14753,,,,
GRB 020712,52467.25678,,,,
GRB 020714A,52469.00147,,,,
GRB 020714B,52469.35709,,,,
GRB 020714C,52469.65928,,,,
GRB 020715A,52470.26711,,,,
GRB 020715B,52470.63502,,,,0.0000014
GRB 020715B,52470.63502,,,,0.0000014
GRB 020715C,52470.80628,,,,
GRB 020715D,52470.83579,,,,
GRB 020715D,52470.83579,,,,
GRB 020715E,52470.92894,,,,
GRB 020718,52473.73659,,,,
GRB 020725,52480.68449,,,,
GRB 020726,52481.11047,,,,
GRB 020730,52485.25547,,,,
GRB 020731A,52486.01893,,,,0.0000031
GRB 020731A,52486.01892,,,,0.0000031
GRB 020731B,52486.58139,,,,0.00000095
GRB 020731B,52486.58138,,,,0.00000095
GRB 020801A,52487.4949,,,,
GRB 020801B,52487.54076,,,,0.0000163
GRB 020801B,52487.54382,,,,0.0000163
GRB 020801B,52487.54406,,,,0.0000163
GRB 020803A,52489.3117,,,,
GRB 020803B,52489.89148,,,,
GRB 020804,52490.93922,,,,
GRB 020806,52492.17743,,,,
GRB 020812,52498.44565,,,,0.0000023
GRB 020813,52499.11435,,,1.255,0.000102
GRB 020815A,52501.45611,,,,
GRB 020815B,52501.91627,,,,
GRB 020819A,52505.33103,,,,
GRB 020819B,52505.43848,,,,
GRB 020819C,52505.62333,,,,0.0000054
GRB 020821A,52507.61638,,,,
GRB 020821B,52507.69031,,,,
GRB 020822A,52508.77549,,,,
GRB 020822B,52508.92534,,,,
GRB 020828,52514.24002,,,,0.000004
GRB 020828,52514.24002,,,,0.000004
GRB 020904,52521.28734,,,,
GRB 020904,52521.28735,,,,
GRB 020905,52522.4958,,,,
GRB 020908,52525.05442,,,,
GRB 020910,52527.83161,,,,
GRB 020911,52528.75017,,,,
GRB 020913,52530.95411,,,,
GRB 020914A,52531.19456,,,,
GRB 020914B,52531.88561,,,,
GRB 020914C,52531.91201,,,,
GRB 020916,52533.44462,,,,
GRB 020918,52535.54736,,,,
GRB 020921,52538.53434,,,,
GRB 020923,52540.54609,,,,
GRB 020924A,52541.21541,,,,
GRB 020924B,52541.45775,,,,
GRB 020925,52542.52015,,,,
GRB 020926,52543.20328,,,,
GRB 020930,52547.75618,,,,
GRB 021003,52550.35125,,,,
GRB 021008B,52555.6042,,,,0.0000037
GRB 021010,52557.31591,,,,
GRB 021013,52560.56058,,,,
GRB 021014,52561.27214,,,,0.0000071
GRB 021015A,52562.46965,,,,
GRB 021015B,52562.74406,,,,
GRB 021020,52567.84231,,,,
GRB 021023,52570.65547,,,,
GRB 021025,52572.84617,,,,
GRB 021101,52579.15894,,,,
GRB 021104B,52582.37954,,,,
GRB 021113B,52591.88301,,,,
GRB 021114,52592.34176,,,,
GRB 021125,52603.74896,,,,0.0000087
GRB 021125B,52603.24932,,,,0.0000017
GRB 021201,52609.22921,,,,0.0000002
GRB 021201,52609.22921,,,,0.0000002
GRB 021214A,52622.14406,,,,
GRB 021214B,52622.263,,,,
GRB 021216,52624.1351,,,,
GRB 021230,52638.07814,,,,
GRB 030101,52640.86362,,,,
GRB 030128,52667.57105,,,,
GRB 030131,52670.31875,,,,0.000001
GRB 030201,52671.38624,,,,
GRB 030204A,52674.08431,,,,
GRB 030204B,52674.53164,,,,
GRB 030210,52680.50659,,,,
GRB 030213,52683.03619,,,,
GRB 030215,52685.71657,,,,
GRB 030218,52688.73229,,,,
GRB 030220,52690.6755,,,,
GRB 030221,52691.32377,,,,
GRB 030228,52698.85192,,,,0.000002
GRB 030301,52699.85218,,,,0.000011
GRB 030301,52699.85231,,,,0.000011
GRB 030304,52702.98223,,,,0.0000008
GRB 030306,52704.15164,,,,0.000023
GRB 030307,52705.60553,,,,0.0000047
GRB 030308,52706.5876,,,,
GRB 030317,52715.29089,,,,0.000016
GRB 030320,52718.42477,,,,0.000011
GRB 030320B,52718.78422,,,,0.000012
GRB 030325,52723.59387,,,,0.0000015
GRB 030325,52723.9175,,,,0.0000015
GRB 030326,52724.447,,,,0.0000035
GRB 030326,52724.86093,,,,0.0000035
GRB 030327,52725.95105,,,,
GRB 030329,52727.14703,,,0.57,0.000007
GRB 030331,52729.23542,,,,0.000027
GRB 030403,52732.83166,,,,0.0000051
GRB 030404,52733.97707,,,,
GRB 030405,52734.09546,,,,0.0000043
GRB 030405,52734.09546,,,,0.0000043
GRB 030406,52735.77814,,,,0.000013
GRB 030406,52735.94591,,,,0.000013
GRB 030413,52742.31579,,,,0.0000023
GRB 030413,52742.31571,,,,0.0000023
GRB 030414,52743.57531,,,,0.000012
GRB 030418B,52747.79845,,,,
GRB 030419,52748.05008,,,,0.000023
GRB 030421,52750.02537,,,,0.000013
GRB 030422,52751.32726,,,,0.0000062
GRB 030422,52751.32726,,,,0.0000062
GRB 030422B,52751.37601,,,,0.000088
GRB 030422C,52751.72667,,,,0.0000047
GRB 030425,52754.65869,,,,0.000059
GRB 030428,52757.93841,,,,0.000011
GRB 030429,52758.28574,,,2.6564,0.0000015
GRB 030501,52760.13215,,,,0.0000011
GRB 030501B,52760.05375,,,,0.0000035
GRB 030503,52762.2525,,,,
GRB 030505A,52764.31874,,,,0.0000022
GRB 030505B,52764.37737,,,,0.0000052
GRB 030506,52765.08624,,,,0.0000071
GRB 030508,52767.95497,,,,
GRB 030509,52768.65869,,,,0.000012
GRB 030509B,52768.72807,,,,0.0000038
GRB 030513,52772.42854,,,,0.0000041
GRB 030514,52773.76564,,,,0.0000067
GRB 030518A,52777.05815,,,,0.000015
GRB 030518A,52777.05816,,,,0.000015
GRB 030518B,52777.13353,,,,0.0000037
GRB 030518C,52777.89487,,,,0.00000048
GRB 030519A,52778.39748,,,,0.0000072
GRB 030519B,52778.58673,,,,0.00006
GRB 030523A,52782.64652,,,,0.0000094
GRB 030527,52786.96216,,,,
GRB 030601,52791.92499,,,,0.0000065
GRB 030602,52792.58025,,,,
GRB 030605A,52795.09749,,,,0.0000091
GRB 030605B,52795.87947,,,,0.0000052
GRB 030606,52796.99155,,,,0.0000015
GRB 030606,52796.99155,,,,0.0000015
GRB 030612,52802.3912,,,,
GRB 030616,52806.47553,,,,
GRB 030620,52810.56012,,,,
GRB 030626,52816.07354,,,,0.0000052
GRB 030629B,52819.54787,,,,0.0000086
GRB 030703,52823.80132,,,,
GRB 030706,52826.00156,,,,0.0000004
GRB 030706,52826.15336,,,,0.0000004
GRB 030706,52826.20321,,,,0.0000004
GRB 030708,52828.4141,,,,
GRB 030709,52829.44265,,,,0.000018
GRB 030710,52830.96181,,,,0.0000036
GRB 030711,52831.00281,,,,
GRB 030715,52835.18463,,,,0.0000075
GRB 030717,52837.86764,,,,0.0000003
GRB 030721,52841.98694,,,,0.0000078
GRB 030722,52842.56367,,,,0.00002
GRB 030726,52846.27668,,,,0.000017
GRB 030726,52846.27669,,,,0.000017
GRB 030731,52851.21843,,,,0.0000047
GRB 030801,52852.70265,,,,0.0000075
GRB 030803,52854.65619,,,,
GRB 030806,52857.13206,,,,0.000056
GRB 030808,52859.65817,,,,0.0000057
GRB 030809,52860.99811,,,,
GRB 030813,52864.41113,,,,0.0000009
GRB 030814,52865.12931,,,,
GRB 030817,52868.01698,,,,
GRB 030822,52873.7781,,,,0.000002
GRB 030827,52878.67269,,,,0.000001
GRB 030830,52881.32567,,,,0.000009
GRB 030830,52881.77605,,,,0.000009
GRB 030831,52882.62991,,,,0.0000051
GRB 030903,52885.65508,,,,0.0000002
GRB 030908,52890.11535,,,,0.0000065
GRB 030909,52891.17619,,,,
GRB 030916,52898.91619,,,,
GRB 030919,52901.88238,,,,0.000002
GRB 030921,52903.35999,,,,0.000003
GRB 030922A,52904.36347,,,,0.0000052
GRB 030922B,52904.77139,,,,0.000012
GRB 031006,52918.72027,,,,
GRB 031007,52919.42513,,,,0.0000019
GRB 031008,52920.4249,,,,0.0000067
GRB 031011,52923.51406,,,,
GRB 031014,52926.79641,,,,0.00000038
GRB 031016,52928.99571,,,,0.0000006
GRB 031020,52932.09041,,,,0.0000044
GRB 031024,52936.3914,,,,0.000005
GRB 031027,52939.71331,,,,0.000014
GRB 031101,52944.66943,,,,
GRB 031103,52946.73919,,,,
GRB 031108,52951.59098,,,,0.000025
GRB 031109A,52952.46653,,,,0.000003
GRB 031109B,52952.80597,,,,0.0000011
GRB 031111A,52954.69806,,,,0.0000021
GRB 031111A,52954.69807,,,,0.0000021
GRB 031111B,52954.8274,,,,
GRB 031114,52957.88045,,,,0.0000022
GRB 031123,52966.9453,,,,
GRB 031210,52983.65503,,,,
GRB 031211,52984.62941,,,,
GRB 031214,52987.42425,,,,0.00034
GRB 031215,52988.73726,,,,
GRB 031216,52989.47461,,,,
GRB 031220,52993.14579,,,,
GRB 040104,53008.45547,,,,
GRB 040222,53057.8006,,,,
GRB 040228A,53063.0062,,,,
GRB 040228,53063.0062,,,,
GRB 040228,53063.00884,,,,
GRB 040403A,53098.7049,,,,0.00006
GRB 040403A,53098.7049,,,,0.00006
GRB 040403B,53098.97494,,,,0.000002
GRB 040403B,53098.97494,,,,0.000002
GRB 040409,53104.56883,,,,
GRB 040410,53105.51373,,,,
GRB 040427B,53122.84209,,,,0.0000007
GRB 040427B,53122.84209,,,,0.0000007
GRB 040427B,53122.84297,,,,0.0000007
GRB 040709,53195.04036,,,,
GRB 040805,53222.4349,,,,
GRB 040825A,53242.14618,,,,
GRB 040921,53269.01597,,,,
GRB 040922,53270.033,,,,
GRB 041004,53282.01184,,,,
GRB 041009,53287.0266,,,,
GRB 041016,53294.02752,,,,
GRB 041018,53296.00189,,,,
GRB 041027,53305.01294,,,,
GRB 041211A,53350.03461,,,,
GRB 041211B,53350.02206,,,,0.00001
GRB 041225,53364.00891,,,,
GRB 050215B,,,,,
GRB 921112C,48938.53204,76.94,-88.95,,
GRB 000203,51577.436,329.06,-88.4,,0.000000101
GRB 920120,48641.93795,265,-88,,1.04
GRB 970930B,50721.92986,270.24,-88,,4.43
GRB 951019B,50009.55839,161.51,-87.81,,3.14
GRB 971124A,50776.01638,255.2,-87.1,,0.000000228
GRB 941023A,49648.19063,221,-87,,47.6
GRB 961019B,50375.88069,351,-87,,5.44
GRB 930606A,49144.30473,306,-86,,7.01
GRB 970531,50599.65433,145,-86,,0.29
GRB 950713B,49911.6614,256,-85,,0.81
GRB 920502C,48744.79518,131.99,-84.96,,13
GRB 970930A,50721.00069,281.45,-84.51,,65.7
GRB 961019B,50375.88069,321.87,-84.18,,5.44
GRB 930426B,49103.4842,22,-84,,0.63
GRB 951019B,50009.55839,286,-84,,3.14
GRB 970514,50582.09325,160,-84,,0.57
GRB 970930B,50721.92985,319,-84,,4.43
GRB 020410,52374.44537,331.77,-83.82,,
GRB 020321A,52354.18102,243.27,-83.71,,
GRB 990411A,51279.1844,329.84,-83.44,,12.1
GRB 950726B,49924.59697,300.441,-83.254,,4.4
GRB 931017A,49277.05404,181.44,-83.11,,0.0000243
GRB 790325B,43957.57278,335.53,-83.05,,0.000087
GRB 920509B,48751.47166,296,-83,,4.77
GRB 920517A,48759.02405,36.94,-82.84,,
GRB 920120,48641.93796,300.31,-82.75,,1.04
GRB 920509B,48751.4717,341.22,-82.43,,4.77
GRB 791031A,44177.38797,257.55,-82.37,,0.000053
GRB 941023A,49648.19065,212.28,-82.35,,47.6
GRB 031027,52939.71331,130.4101,-82.3072,,0.000014
GRB 900120,47911.85941,91.16,-82.01,,0.00000654
GRB 940119A,49371.11262,304,-82,,15.1
GRB 990411A,51279.1845,321,-82,,12.1
GRB 950522A,49859.27658,88.52,-81.91,,11.6
GRB 920116B,48637.77124,152.79,-81.32,,6.16
GRB 910905,48504.99231,0,-81.05,,55.7
GRB 910905,48504.9923,358,-81,,55.7
GRB 920116B,48637.77124,157,-81,,6.16
GRB 920502C,48744.79517,179,-81,,13
GRB 920525C,48767.30269,337,-81,,1.3
GRB 920617A,48790.15589,135,-81,,5.54
GRB 951005,49995.17162,220,-81,,6.14
GRB 961230B,50447.5894,37.52,-80.62,,4.58E-08
GRB 980923B,51079.84083,76.95,-80.6,,732
GRB 930614C,49152.91035,33.65,-80.54,,3.13E-08
GRB 990510B,51308.36743,204.52,-80.5,1.6187,56.9
GRB 941217,49703.16772,130.17,-80.37,,2.16
GRB 981015A,51101.20303,287.82,-80.32,,12.6
GRB 950805B,49934.15572,337.035,-80.272,,0.00000402
GRB 961009C,50365.56788,130.2,-80.23,,60.2
GRB 990510B,51308.36743,207.51,-80.22,1.6187,56.9
GRB 950411C,49818.62573,358,-80,,1.43
GRB 950522A,49859.27657,47,-80,,11.6
GRB 960508B,50211.79172,239,-80,,2.7
GRB 961009C,50365.56788,149,-80,,60.2
GRB 990510B,51308.36743,227,-80,1.6187,56.9
GRB 950611A,49879.23738,220.34,-79.56,,0.00000249
GRB 930124,49011.76178,287.29,-79.45,,0.00000013
GRB 930606A,49144.30473,252.64,-79.26,,7.01
GRB 950711,49909.15959,229.867,-79.179,,43.6
GRB 911227,48617.04575,345,-79,,31.1
GRB 920606,48779.86968,342,-79,,0.48
GRB 930303,49049.65659,10,-79,,0.19
GRB 970821B,50681.61809,168,-79,,0.26
GRB 000108A,51551.70008,236.35,-78.82,,7.14
GRB 920414A,48726.77634,316,-78,,1.53
GRB 930619,49157.79927,231,-78,,0.44
GRB 960508B,50211.79173,258.32,-77.62,,2.7
GRB 960722B,50286.17259,52.04,-77.15,,0.00000174
GRB 990627,51356.20892,27.1,-77.08,,
GRB 950723,49921.85358,263,-77,,11.8
GRB 960707D,50271.86345,64,-77,,0.28
GRB 980103A,50816.44354,244,-77,,8.75
GRB 981015A,51101.20302,289,-77,,12.6
GRB 970821B,50681.61808,226.07,-76.99,,0.26
GRB 041219C,53358.02122,343.966,-76.802,,0.000002
GRB 950123A,49740.32088,235.41,-76.8,,0.48
GRB 960509,50212.50955,306.44,-76.78,,0.00000806
GRB 920902B,48867.76561,52.58,-76.65,,
GRB 971113,50765.67281,216.57,-76.63,,0.0000441
GRB 790113,43886.31667,249.22,-76.6,,0.000131
GRB 790113,43886.31667,249.22,-76.6,,0.000131
GRB 990323C,51260.7289,332.58,-76.54,,340
GRB 940521D,49493.91833,325.44,-76.44,,0.2
GRB 920414B,48726.9741,90.4782,-76.2845,,0.0000164
GRB 011121A,52234.78288,173.61,-76.03,0.36,
GRB 911127C,48587.96428,144,-76,,1.73
GRB 920830,48864.07311,273,-76,,19.9
GRB 940121,49373.05884,144,-76,,0.35
GRB 950728B,49926.50351,299,-76,,0.31
GRB 970930A,50721.00069,305,-76,,65.7
GRB 980923B,51079.84082,90,-76,,732
GRB 990323C,51260.7289,342,-76,,340
GRB 000108A,51551.70008,252,-76,,7.14
GRB 970530,50598.1945,323.33,-75.8,,5.51
GRB 991210C,51522.6251,293.01,-75.69,,8.7
GRB 960205A,50118.29864,71.68,-75.67,,8.93E-08
GRB 980208B,50852.53542,60.97,-75.49,,89.6
GRB 910730A,48467.17938,249.54,-75.22,,0.00000122
GRB 980103A,50816.44355,236.69,-75.04,,8.75
GRB 990513B,51311.82518,339.45,-75.01,,3.19
GRB 930903B,49233.10876,158,-75,,0.67
GRB 931125,49316.86628,154,-75,,5.44
GRB 940521D,49493.91833,315,-75,,0.2
GRB 950417B,49824.50464,140,-75,,5.51
GRB 980208B,50852.53531,56,-75,,89.6
GRB 990416B,51284.78713,156,-75,,0.28
GRB 990806B,51396.60285,45,-75,,5.75
GRB 991210C,51522.6251,256,-75,,8.7
GRB 990908A,51429.0125,103.22,-74.98,,
GRB 931219A,49340.03202,20.49,-74.72,,0.00000211
GRB 920830,48864.07312,266.05,-74.67,,19.9
GRB 930809B,49208.21602,37.97,-74.63,,
GRB 960311,50153.78123,205.14,-74.61,,0.91
GRB 911127C,48587.96428,160.97,-74.59,,1.73
GRB 941121B,49677.72566,256.325,-74.588,,55
GRB 950321,49797.14309,245.62,-74.43,,0.28
GRB 030306,52704.15164,316.0605,-74.3657,,0.000023
GRB 960229C,50142.99727,16.953,-74.18,,0.000000999
GRB 030919,52901.88238,142.1132,-74.0699,,0.000002
GRB 960316,50158.77412,355.865,-74.031,,5.82
GRB 990806B,51396.60285,33.99,-74.03,,5.75
GRB 940512A,49484.70121,92.2,-74.01,,0.000000103
GRB 960311,50153.78123,175,-74,,0.91
GRB 970530,50598.19449,302,-74,,5.51
GRB 990513B,51311.82517,336,-74,,3.19
GRB 920830,48864.07312,258.53,-73.99,,19.9
GRB 920414B,48726.9741,112.5,-73.72,,0.0000164
GRB 920606,48779.86967,335.72,-73.72,,0.48
GRB 971118A,50770.33574,113.91,-73.7,,0.83
GRB 911002A,48531.37004,115.67,-73.69,,2.74E-08
GRB 960319,50161.60177,352.443,-73.674,,2.66
GRB 920430A,48742.36418,227.96,-73.51,,
GRB 990712B,51371.69655,337.96,-73.4,0.4331,
GRB 941125B,49681.91979,267.701,-73.352,,8.92
GRB 950417B,49824.50464,136.17,-73.29,,5.51
GRB 970617,50616.01041,204.18,-73.27,,0.53
GRB 960322B,50164.22733,349.471,-73.264,,0.0000419
GRB 941126C,49682.51529,269.192,-73.135,,122
GRB 940621C,49524.62752,244,-73,,0.81
GRB 950220,49768.37536,42,-73,,1.49
GRB 950505A,49842.52307,144,-73,,0.93
GRB 950506A,49843.58206,60,-73,,0.23
GRB 000407A,51641.12961,164,-73,,2.22
GRB 980626D,50990.94429,17.65,-72.98,,14.9
GRB 950513,49850.94564,271.6,-72.91,,
GRB 941128A,49684.65066,32.72,-72.83,,
GRB 950701A,49899.14766,212.326,-72.789,,0.0000184
GRB 931204B,49325.60781,221.18,-72.72,,0.00000113
GRB 991005A,51456.14575,48.38,-72.6,,0.91
GRB 980626A,50990.05971,58.87,-72.53,,0.53
GRB 990109A,51187.06694,160.83,-72.4,,
GRB 991029,51480.26146,342.96,-72.35,,0.27
GRB 910821B,48489.44,353.69,-72.32,,0.000058
GRB 941031D,49656.47359,197.728,-72.274,,0.0000135
GRB 941128B,49684.77877,274.576,-72.231,,43
GRB 990404B,51272.81636,305.65,-72.19,,0.64
GRB 920105,48626.737,233.83,-72.17,,3.98
GRB 910811,48479.60686,79.7,-72.16,,0.000000197
GRB 990705C,51364.66765,77.38,-72.15,0.86,
GRB 920609B,48782.75824,260.13,-72.08,,4.22
GRB 910821B,48489.44007,353.08,-72.01,,0.000058
GRB 910716,48453.38108,107,-72,,0.27
GRB 920609B,48782.75822,268,-72,,4.22
GRB 930213B,49031.53176,201,-72,,3.94
GRB 970617,50616.01041,207,-72,,0.53
GRB 971118A,50770.33574,108,-72,,0.83
GRB 990829C,51419.54811,245,-72,,2.96
GRB 990930,51451.95875,72,-72,,0.3
GRB 000408A,51642.00483,254.35,-71.85,,
GRB 940119A,49371.11262,326.56,-71.63,,15.1
GRB 000416C,51650.60618,258.86,-71.6,,
GRB 761209,43121.04465,268.47,-71.51,,
GRB 960331B,50173.24544,341.046,-71.409,,0.00000341
GRB 930612A,49150.03079,108.6382,-71.3858,,0.0000336
GRB 910122,48278.63472,297.48,-71.23,,0.0000677
GRB 930612A,49150.03079,109.24,-71.2,,0.0000336
GRB 970205B,50484.0687,112,-71,,0.55
GRB 980226A,50870.68913,119,-71,,0.33
GRB 980626D,50990.94428,26,-71,,14.9
GRB 980930,51086.96287,129,-71,,3.54
GRB 990322,51259.1694,15,-71,,6.14
GRB 991005A,51456.14574,34,-71,,0.91
GRB 921024,48919.98594,181.78,-70.9,,
GRB 910122,48278.63449,296.79,-70.88,,0.0000677
GRB 910122,48278.63459,296.756,-70.646,,0.0000677
GRB 910122,48278.63472,296.756,-70.646,,0.0000677
GRB 950225B,49773.71502,75.97,-70.44,,5.81E-08
GRB 971108,50760.12008,236.07,-70.44,,0.39
GRB 050117B,53387.00249,243.38,-70.358,,
GRB 950505A,49842.52308,143.87,-70.21,,0.93
GRB 960316,50158.77412,223,-70.17,,5.82
GRB 941026A,49651.11985,188.047,-70.152,,40.1
GRB 000407A,51641.12961,157.98,-70.06,,2.22
GRB 911121,48581.16442,140,-70,,0.55
